# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	87369	89108	-							LSCM1_04314	1740		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	87369	89108	-			KAG5473687.1	hypothetical protein			LSCM1_04314	1740		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	87369	89108	-	KAG5473687.1			hypothetical protein			LSCM1_04314	1740	579	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	90390	91103	-							LSCM1_04315	714		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	90390	91103	-			KAG5473688.1	hypothetical protein			LSCM1_04315	714		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	90390	91103	-	KAG5473688.1			hypothetical protein			LSCM1_04315	714	237	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	95589	96830	-							LSCM1_04316	1242		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	95589	96830	-			KAG5473689.1	hypothetical protein			LSCM1_04316	1242		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	95589	96830	-	KAG5473689.1			hypothetical protein			LSCM1_04316	1242	413	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	97993	99009	-							LSCM1_04317	1017		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	97993	99009	-			KAG5473690.1	hypothetical protein			LSCM1_04317	1017		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	97993	99009	-	KAG5473690.1			hypothetical protein			LSCM1_04317	1017	338	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	102114	102491	-							LSCM1_04318	378		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	102114	102491	-			KAG5473691.1	hypothetical protein			LSCM1_04318	378		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	102114	102491	-	KAG5473691.1			hypothetical protein			LSCM1_04318	378	125	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	103905	105032	-							LSCM1_04319	1128		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	103905	105032	-			KAG5473692.1	hypothetical protein			LSCM1_04319	1128		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	103905	105032	-	KAG5473692.1			hypothetical protein			LSCM1_04319	1128	375	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	105913	106905	-							LSCM1_04320	993		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	105913	106905	-			KAG5473693.1	hypothetical protein			LSCM1_04320	993		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	105913	106905	-	KAG5473693.1			hypothetical protein			LSCM1_04320	993	330	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	107937	109223	-							LSCM1_04321	1287		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	107937	109223	-			KAG5473694.1	hypothetical protein			LSCM1_04321	1287		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	107937	109223	-	KAG5473694.1			hypothetical protein			LSCM1_04321	1287	428	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	111209	115303	-							LSCM1_04322	4095		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	111209	115303	-			KAG5473695.1	hypothetical protein			LSCM1_04322	4095		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	111209	115303	-	KAG5473695.1			hypothetical protein			LSCM1_04322	4095	1364	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	116372	116896	-							LSCM1_04323	525		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	116372	116896	-			KAG5473696.1	hypothetical protein			LSCM1_04323	525		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	116372	116896	-	KAG5473696.1			hypothetical protein			LSCM1_04323	525	174	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	120849	125507	-							LSCM1_04324	4659		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	120849	125507	-			KAG5473697.1	hypothetical protein			LSCM1_04324	4659		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	120849	125507	-	KAG5473697.1			hypothetical protein			LSCM1_04324	4659	1552	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	127223	130147	-							LSCM1_04325	2925		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	127223	130147	-			KAG5473698.1	hypothetical protein			LSCM1_04325	2925		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	127223	130147	-	KAG5473698.1			hypothetical protein			LSCM1_04325	2925	974	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	131870	132652	-							LSCM1_04326	783		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	131870	132652	-			KAG5473699.1	hypothetical protein			LSCM1_04326	783		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	131870	132652	-	KAG5473699.1			hypothetical protein			LSCM1_04326	783	260	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	133549	134049	-							LSCM1_04327	501		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	133549	134049	-			KAG5473700.1	hypothetical protein			LSCM1_04327	501		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	133549	134049	-	KAG5473700.1			hypothetical protein			LSCM1_04327	501	166	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	134755	136473	-							LSCM1_04328	1719		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	134755	136473	-			KAG5473701.1	hypothetical protein			LSCM1_04328	1719		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	134755	136473	-	KAG5473701.1			hypothetical protein			LSCM1_04328	1719	572	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	137453	138682	-							LSCM1_04329	1230		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	137453	138682	-			KAG5473702.1	hypothetical protein			LSCM1_04329	1230		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	137453	138682	-	KAG5473702.1			hypothetical protein			LSCM1_04329	1230	409	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	139983	141677	-							LSCM1_04330	1695		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	139983	141677	-			KAG5473703.1	hypothetical protein			LSCM1_04330	1695		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	139983	141677	-	KAG5473703.1			hypothetical protein			LSCM1_04330	1695	564	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	146732	148690	-							LSCM1_04332	1959		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	146732	148690	-			KAG5473704.1	hypothetical protein			LSCM1_04332	1959		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	146732	148690	-	KAG5473704.1			hypothetical protein			LSCM1_04332	1959	652	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	157629	158975	-							LSCM1_04334	1347		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	157629	158975	-			KAG5473705.1	hypothetical protein			LSCM1_04334	1347		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	157629	158975	-	KAG5473705.1			hypothetical protein			LSCM1_04334	1347	448	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	160342	161298	-							LSCM1_04335	957		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	160342	161298	-			KAG5473706.1	hypothetical protein			LSCM1_04335	957		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	160342	161298	-	KAG5473706.1			hypothetical protein			LSCM1_04335	957	318	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	162851	163945	-							LSCM1_04336	1095		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	162851	163945	-			KAG5473707.1	hypothetical protein			LSCM1_04336	1095		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	162851	163945	-	KAG5473707.1			hypothetical protein			LSCM1_04336	1095	364	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	169477	173418	-							LSCM1_04337	3942		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	169477	173418	-			KAG5473708.1	hypothetical protein			LSCM1_04337	3942		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	169477	173418	-	KAG5473708.1			hypothetical protein			LSCM1_04337	3942	1313	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	179642	180061	-							LSCM1_04338	420		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	179642	180061	-			KAG5473709.1	hypothetical protein			LSCM1_04338	420		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	179642	180061	-	KAG5473709.1			hypothetical protein			LSCM1_04338	420	139	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	180877	182214	-							LSCM1_04339	1338		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	180877	182214	-			KAG5473710.1	hypothetical protein			LSCM1_04339	1338		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	180877	182214	-	KAG5473710.1			hypothetical protein			LSCM1_04339	1338	445	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	193502	195010	-							LSCM1_04341	1509		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	193502	195010	-			KAG5473711.1	hypothetical protein			LSCM1_04341	1509		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	193502	195010	-	KAG5473711.1			hypothetical protein			LSCM1_04341	1509	502	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	196402	199548	-							LSCM1_04342	3147		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	196402	199548	-			KAG5473712.1	hypothetical protein			LSCM1_04342	3147		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	196402	199548	-	KAG5473712.1			hypothetical protein			LSCM1_04342	3147	1048	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	202216	203433	-							LSCM1_04343	1218		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	202216	203433	-			KAG5473713.1	hypothetical protein			LSCM1_04343	1218		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	202216	203433	-	KAG5473713.1			hypothetical protein			LSCM1_04343	1218	405	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	204572	207109	-							LSCM1_04344	2538		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	204572	207109	-			KAG5473714.1	hypothetical protein			LSCM1_04344	2538		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	204572	207109	-	KAG5473714.1			hypothetical protein			LSCM1_04344	2538	845	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	208276	209706	-							LSCM1_04345	1431		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	208276	209706	-			KAG5473715.1	hypothetical protein			LSCM1_04345	1431		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	208276	209706	-	KAG5473715.1			hypothetical protein			LSCM1_04345	1431	476	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	210584	213907	-							LSCM1_04346	3324		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	210584	213907	-			KAG5473716.1	hypothetical protein			LSCM1_04346	3324		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	210584	213907	-	KAG5473716.1			hypothetical protein			LSCM1_04346	3324	1107	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	214888	216618	-							LSCM1_04347	1731		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	214888	216618	-			KAG5473717.1	hypothetical protein			LSCM1_04347	1731		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	214888	216618	-	KAG5473717.1			hypothetical protein			LSCM1_04347	1731	576	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	218140	220047	-							LSCM1_04348	1908		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	218140	220047	-			KAG5473718.1	hypothetical protein			LSCM1_04348	1908		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	218140	220047	-	KAG5473718.1			hypothetical protein			LSCM1_04348	1908	635	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	222716	228316	-							LSCM1_04349	5601		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	222716	228316	-			KAG5473719.1	hypothetical protein			LSCM1_04349	5601		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	222716	228316	-	KAG5473719.1			hypothetical protein			LSCM1_04349	5601	1866	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	233189	233605	-							LSCM1_04350	417		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	233189	233605	-			KAG5473720.1	hypothetical protein			LSCM1_04350	417		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	233189	233605	-	KAG5473720.1			hypothetical protein			LSCM1_04350	417	138	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	234419	235216	-							LSCM1_04351	798		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	234419	235216	-			KAG5473721.1	hypothetical protein			LSCM1_04351	798		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	234419	235216	-	KAG5473721.1			hypothetical protein			LSCM1_04351	798	265	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	236059	238152	-							LSCM1_04352	2094		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	236059	238152	-			KAG5473722.1	hypothetical protein			LSCM1_04352	2094		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	236059	238152	-	KAG5473722.1			hypothetical protein			LSCM1_04352	2094	697	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	240148	241920	-							LSCM1_04353	1773		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	240148	241920	-			KAG5473723.1	hypothetical protein			LSCM1_04353	1773		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	240148	241920	-	KAG5473723.1			hypothetical protein			LSCM1_04353	1773	590	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	242869	243285	-							LSCM1_04354	417		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	242869	243285	-			KAG5473724.1	hypothetical protein			LSCM1_04354	417		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	242869	243285	-	KAG5473724.1			hypothetical protein			LSCM1_04354	417	138	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	244072	246285	-							LSCM1_04355	2214		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	244072	246285	-			KAG5473725.1	hypothetical protein			LSCM1_04355	2214		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	244072	246285	-	KAG5473725.1			hypothetical protein			LSCM1_04355	2214	737	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	246976	247812	-							LSCM1_04356	837		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	246976	247812	-			KAG5473726.1	hypothetical protein			LSCM1_04356	837		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	246976	247812	-	KAG5473726.1			hypothetical protein			LSCM1_04356	837	278	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	249344	251518	-							LSCM1_04357	2175		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	249344	251518	-			KAG5473727.1	hypothetical protein			LSCM1_04357	2175		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	249344	251518	-	KAG5473727.1			hypothetical protein			LSCM1_04357	2175	724	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	252478	255039	-							LSCM1_04358	2562		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	252478	255039	-			KAG5473728.1	hypothetical protein			LSCM1_04358	2562		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	252478	255039	-	KAG5473728.1			hypothetical protein			LSCM1_04358	2562	853	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	256358	257188	-							LSCM1_04359	831		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	256358	257188	-			KAG5473729.1	hypothetical protein			LSCM1_04359	831		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	256358	257188	-	KAG5473729.1			hypothetical protein			LSCM1_04359	831	276	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	260060	260713	-							LSCM1_04360	654		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	260060	260713	-			KAG5473730.1	hypothetical protein			LSCM1_04360	654		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	260060	260713	-	KAG5473730.1			hypothetical protein			LSCM1_04360	654	217	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	262156	263277	-							LSCM1_04361	1122		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	262156	263277	-			KAG5473731.1	hypothetical protein			LSCM1_04361	1122		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	262156	263277	-	KAG5473731.1			hypothetical protein			LSCM1_04361	1122	373	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	263795	264547	-							LSCM1_04362	753		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	263795	264547	-			KAG5473732.1	hypothetical protein			LSCM1_04362	753		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	263795	264547	-	KAG5473732.1			hypothetical protein			LSCM1_04362	753	250	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	265840	267885	-							LSCM1_04363	2046		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	265840	267885	-			KAG5473733.1	hypothetical protein			LSCM1_04363	2046		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	265840	267885	-	KAG5473733.1			hypothetical protein			LSCM1_04363	2046	681	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	269746	272034	-							LSCM1_04364	2289		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	269746	272034	-			KAG5473734.1	hypothetical protein			LSCM1_04364	2289		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	29	CM030424.1	269746	272034	-	KAG5473734.1			hypothetical protein			LSCM1_04364	2289	762	
