# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	318748	319674	-							LDBPK_270780	927		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	318748	319674	-	CBZ35238.1			hypothetical protein, unknown function			LDBPK_270780	927	308	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	321713	322945	-							LDBPK_270790	1233		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	321713	322945	-	CBZ35239.1			isovaleryl-coA dehydrogenase, putative			LDBPK_270790	1233	410	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	323933	325645	-							LDBPK_270800	1713		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	323933	325645	-	CBZ35240.1			hypothetical protein, conserved			LDBPK_270800	1713	570	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	328792	331530	-							LDBPK_270810	2739		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	328792	331530	-	CBZ35241.1			hypothetical protein, conserved			LDBPK_270810	2739	912	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	332949	337250	-							LDBPK_270820	4302		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	332949	337250	-	CBZ35242.1			hypothetical protein, conserved			LDBPK_270820	4302	1433	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	349752	350726	-							LDBPK_270830	975		partial
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	349752	350726	-	CBZ35243.1			ATP-binding cassette protein subfamily A, member 8, putative			LDBPK_270830	975	325	partial
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	355870	361509	-							LDBPK_270840	5640		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	355870	361509	-	CBZ35244.1			ATP-binding cassette protein subfamily A, member 9, putative			LDBPK_270840	5640	1879	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	364543	365385	-							LDBPK_270850	843		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	364543	365385	-	CBZ35245.1			hypothetical protein, conserved			LDBPK_270850	843	280	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	366175	367314	-							LDBPK_270860	1140		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	366175	367314	-	CBZ35246.1			hypothetical protein, conserved			LDBPK_270860	1140	379	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	368690	371494	-							LDBPK_270870	2805		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	368690	371494	-	CBZ35247.1			hypothetical protein, conserved			LDBPK_270870	2805	934	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	372442	373062	-							LDBPK_270880	621		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	372442	373062	-	CBZ35248.1			hypothetical protein, conserved			LDBPK_270880	621	206	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	374111	376801	-							LDBPK_270890	2691		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	374111	376801	-	CBZ35249.1			hypothetical protein, conserved			LDBPK_270890	2691	896	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	378359	379615	-							LDBPK_270900	1257		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	378359	379615	-	CBZ35250.1			hypothetical protein, conserved			LDBPK_270900	1257	418	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	380552	380992	-							LDBPK_270910	441		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	380552	380992	-	CBZ35251.1			hypothetical protein, conserved			LDBPK_270910	441	146	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	381737	383737	-							LDBPK_270920	2001		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	381737	383737	-	CBZ35252.1			vesicular transport protein (CDC48 homologue), putative			LDBPK_270920	2001	666	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	385879	387201	-							LDBPK_270930	1323		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	385879	387201	-	CBZ35253.1			cysteine desulfurase, putative			LDBPK_270930	1323	440	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	388628	391621	-							LDBPK_270940	2994		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	388628	391621	-	CBZ35254.1			vesicular-fusion ATPase-like protein, putative			LDBPK_270940	2994	997	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	393934	398643	-							LDBPK_270950	4710		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	393934	398643	-	CBZ35255.1			hypothetical protein, conserved			LDBPK_270950	4710	1569	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	401272	401865	-							LDBPK_270960	594		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	401272	401865	-	CBZ35256.1			hypothetical protein, conserved			LDBPK_270960	594	197	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	402705	404645	-							LDBPK_270970	1941		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	402705	404645	-	CBZ35257.1			hypothetical protein, conserved			LDBPK_270970	1941	646	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	406293	406997	-							LDBPK_270980	705		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	406293	406997	-	CBZ35258.1			mitochondrial RNA binding protein 1			LDBPK_270980	705	234	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	408266	408931	-							LDBPK_270990	666		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	408266	408931	-	CBZ35259.1			hypothetical protein, conserved			LDBPK_270990	666	221	
gene	pseudogene	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	410746	410805	-							LDBPK_271000	60		pseudo
CDS	without_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	410746	410805	-				hypothetical protein			LDBPK_271000	60		pseudo
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	412496	414931	-							LDBPK_271010	2436		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	412496	414931	-	CBZ35261.1			intraflagellar transport protein IFT88, putative			LDBPK_271010	2436	811	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	417894	419645	-							LDBPK_271020	1752		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	417894	419645	-	CBZ35262.1			hypothetical protein, conserved			LDBPK_271020	1752	583	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	421582	423042	-							LDBPK_271030	1461		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	421582	423042	-	CBZ35263.1			hypothetical protein, conserved			LDBPK_271030	1461	486	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	423873	426833	-							LDBPK_271040	2961		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	423873	426833	-	CBZ35264.1			hypothetical protein, conserved			LDBPK_271040	2961	986	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	427580	428305	-							LDBPK_271050	726		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	427580	428305	-	CBZ35265.1			hypothetical protein, conserved			LDBPK_271050	726	241	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	431346	432614	-							LDBPK_271060	1269		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	431346	432614	-	CBZ35266.1			hypothetical protein, conserved			LDBPK_271060	1269	422	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	436124	436336	-							LDBPK_271070	213		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	436124	436336	-	CBZ35267.1			histone H1, putative			LDBPK_271070	213	70	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	441116	442363	-							LDBPK_271080	1248		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	441116	442363	-	CBZ35268.1			hypothetical protein, conserved			LDBPK_271080	1248	415	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	446076	448085	-							LDBPK_271090	2010		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	446076	448085	-	CBZ35269.1			translation initiation factor eIF2B subunit-like protein, putative			LDBPK_271090	2010	669	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	450828	452063	-							LDBPK_271100	1236		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	450828	452063	-	CBZ35270.1			hypothetical protein, conserved			LDBPK_271100	1236	411	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	453351	454907	-							LDBPK_271110	1557		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	453351	454907	-	CBZ35271.1			hypothetical protein, conserved			LDBPK_271110	1557	518	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	461993	462958	-							LDBPK_271140	966		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	461993	462958	-	CBZ35272.1			hypothetical protein, conserved			LDBPK_271140	966	321	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	464203	465792	-							LDBPK_271150	1590		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	464203	465792	-	CBZ35273.1			T-complex protein 1, beta subunit, putative			LDBPK_271150	1590	529	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	466517	468349	-							LDBPK_271160	1833		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	466517	468349	-	CBZ35274.1			cation transporter, putative			LDBPK_271160	1833	610	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	470064	471791	+							LDBPK_271170	1728		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	470064	471791	+	CBZ35275.1			ubiquitin hydrolase, putative			LDBPK_271170	1728	575	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	472362	473690	+							LDBPK_271180	1329		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	472362	473690	+	CBZ35276.1			hypothetical protein, conserved			LDBPK_271180	1329	442	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	474391	475068	+							LDBPK_271190	678		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	474391	475068	+	CBZ35277.1			hypothetical protein, conserved			LDBPK_271190	678	225	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	475691	476881	+							LDBPK_271200	1191		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	475691	476881	+	CBZ35278.1			hypothetical protein, conserved			LDBPK_271200	1191	396	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	478099	478590	+							LDBPK_271210	492		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	478099	478590	+	CBZ35279.1			hypothetical protein, conserved			LDBPK_271210	492	163	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	480467	480736	+							LDBPK_271220	270		partial
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	480467	480736	+	CBZ35280.1			hypothetical protein, conserved			LDBPK_271220	270	90	partial
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	485435	487513	+							LDBPK_271230	2079		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	485435	487513	+	CBZ35281.1			arginyl-tRNA synthetase, putative			LDBPK_271230	2079	692	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	488889	490691	+							LDBPK_271240	1803		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	488889	490691	+	CBZ35282.1			hypothetical protein, conserved			LDBPK_271240	1803	600	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	491864	493165	+							LDBPK_271250	1302		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	491864	493165	+	CBZ35283.1			hypothetical protein, conserved			LDBPK_271250	1302	433	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	495929	497011	+							LDBPK_271260	1083		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	495929	497011	+	CBZ35284.1			hypothetical protein, unknown function			LDBPK_271260	1083	360	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	500575	501522	+							LDBPK_271270	948		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	500575	501522	+	CBZ35285.1			hypothetical protein, unknown function			LDBPK_271270	948	315	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	503285	505345	+							LDBPK_271280	2061		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	503285	505345	+	CBZ35286.1			hypothetical protein, conserved			LDBPK_271280	2061	686	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	508064	512638	+							LDBPK_271290	4575		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	508064	512638	+	CBZ35287.1			protein kinase, putative			LDBPK_271290	4575	1524	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	514584	514922	+							LDBPK_271300	339		partial
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	514584	514922	+	CBZ35288.1			60S acidic ribosomal subunit protein, putative			LDBPK_271300	339	113	partial
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	516815	517249	+							LDBPK_271310	435		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	516815	517249	+	CBZ35289.1			hypothetical protein, conserved			LDBPK_271310	435	144	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	518521	519648	+							LDBPK_271320	1128		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	518521	519648	+	CBZ35290.1			hypothetical protein, conserved			LDBPK_271320	1128	375	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	523795	525714	+							LDBPK_271330	1920		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	523795	525714	+	CBZ35291.1			ethanolamine kinase, putative			LDBPK_271330	1920	639	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	527975	530719	+							LDBPK_271340	2745		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	527975	530719	+	CBZ35292.1			hypothetical protein, conserved			LDBPK_271340	2745	914	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	532155	532802	+							LDBPK_271350	648		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	532155	532802	+	CBZ35293.1			hypothetical protein, conserved			LDBPK_271350	648	215	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	535721	538279	+							LDBPK_271360	2559		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	535721	538279	+	CBZ35294.1			hypothetical protein, conserved			LDBPK_271360	2559	852	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	539921	540925	+							LDBPK_271370	1005		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	539921	540925	+	CBZ35295.1			proteasome regulatory non-ATP-ase subunit 3, putative			LDBPK_271370	1005	334	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	542294	546337	+							LDBPK_271380	4044		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	542294	546337	+	CBZ35296.1			hypothetical protein, conserved			LDBPK_271380	4044	1347	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	548836	550929	+							LDBPK_271390	2094		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	548836	550929	+	CBZ35297.1			hypothetical protein, conserved			LDBPK_271390	2094	697	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	552701	553174	+							LDBPK_271400	474		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	552701	553174	+	CBZ35298.1			hypothetical protein, conserved			LDBPK_271400	474	157	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	554573	555985	+							LDBPK_271410	1413		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	554573	555985	+	CBZ35299.1			hypothetical protein, conserved			LDBPK_271410	1413	470	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	556646	558877	+							LDBPK_271420	2232		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	556646	558877	+	CBZ35300.1			hypothetical protein, conserved			LDBPK_271420	2232	743	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	560622	560948	+							LDBPK_271430	327		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	560622	560948	+	CBZ35301.1			hypothetical protein, conserved			LDBPK_271430	327	108	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	561566	562879	+							LDBPK_271440	1314		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	561566	562879	+	CBZ35302.1			hypothetical protein, unknown function			LDBPK_271440	1314	437	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	563863	564267	+							LDBPK_271450	405		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	563863	564267	+	CBZ35303.1			DNA-directed RNA polymerase II-like protein			LDBPK_271450	405	134	
