# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	95265	95834	+			KAG5478813.1	hypothetical protein			CUR178_05392	570		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	95265	95834	+	KAG5478813.1			hypothetical protein			CUR178_05392	570	189	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	97428	102113	+							CUR178_05393	4686		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	97428	102113	+			KAG5478814.1	hypothetical protein			CUR178_05393	4686		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	97428	102113	+	KAG5478814.1			hypothetical protein			CUR178_05393	4686	1561	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	106373	107278	+							CUR178_05394	906		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	106373	107278	+			KAG5478815.1	hypothetical protein			CUR178_05394	906		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	106373	107278	+	KAG5478815.1			hypothetical protein			CUR178_05394	906	301	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	108271	111570	+							CUR178_05395	3300		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	108271	111570	+			KAG5478816.1	hypothetical protein			CUR178_05395	3300		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	108271	111570	+	KAG5478816.1			hypothetical protein			CUR178_05395	3300	1099	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	112399	113391	+							CUR178_05396	993		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	112399	113391	+			KAG5478817.1	hypothetical protein			CUR178_05396	993		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	112399	113391	+	KAG5478817.1			hypothetical protein			CUR178_05396	993	330	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	114141	115616	+							CUR178_05397	1476		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	114141	115616	+			KAG5478818.1	hypothetical protein			CUR178_05397	1476		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	114141	115616	+	KAG5478818.1			hypothetical protein			CUR178_05397	1476	491	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	117107	121033	+							CUR178_05398	3927		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	117107	121033	+			KAG5478819.1	hypothetical protein			CUR178_05398	3927		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	117107	121033	+	KAG5478819.1			hypothetical protein			CUR178_05398	3927	1308	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	122428	123246	+							CUR178_05399	819		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	122428	123246	+			KAG5478820.1	hypothetical protein			CUR178_05399	819		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	122428	123246	+	KAG5478820.1			hypothetical protein			CUR178_05399	819	272	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	124274	124936	+							CUR178_05400	663		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	124274	124936	+			KAG5478821.1	hypothetical protein			CUR178_05400	663		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	124274	124936	+	KAG5478821.1			hypothetical protein			CUR178_05400	663	220	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	125732	126058	+							CUR178_05401	327		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	125732	126058	+			KAG5478822.1	hypothetical protein			CUR178_05401	327		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	125732	126058	+	KAG5478822.1			hypothetical protein			CUR178_05401	327	108	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	128462	129343	+							CUR178_05402	882		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	128462	129343	+			KAG5478823.1	hypothetical protein			CUR178_05402	882		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	128462	129343	+	KAG5478823.1			hypothetical protein			CUR178_05402	882	293	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	130427	131539	+							CUR178_05403	1113		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	130427	131539	+			KAG5478824.1	hypothetical protein			CUR178_05403	1113		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	130427	131539	+	KAG5478824.1			hypothetical protein			CUR178_05403	1113	370	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	132410	133186	+							CUR178_05404	777		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	132410	133186	+			KAG5478825.1	hypothetical protein			CUR178_05404	777		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	132410	133186	+	KAG5478825.1			hypothetical protein			CUR178_05404	777	258	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	134968	135321	+							CUR178_05405	354		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	134968	135321	+			KAG5478826.1	hypothetical protein			CUR178_05405	354		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	134968	135321	+	KAG5478826.1			hypothetical protein			CUR178_05405	354	117	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	135795	136850	+							CUR178_05406	1056		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	135795	136850	+			KAG5478827.1	hypothetical protein			CUR178_05406	1056		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	135795	136850	+	KAG5478827.1			hypothetical protein			CUR178_05406	1056	351	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	139424	139786	+							CUR178_05407	363		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	139424	139786	+			KAG5478828.1	hypothetical protein			CUR178_05407	363		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	139424	139786	+	KAG5478828.1			hypothetical protein			CUR178_05407	363	120	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	142634	146383	+							CUR178_05408	3750		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	142634	146383	+			KAG5478829.1	hypothetical protein			CUR178_05408	3750		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	142634	146383	+	KAG5478829.1			hypothetical protein			CUR178_05408	3750	1249	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	147629	153550	+							CUR178_05409	5922		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	147629	153550	+			KAG5478830.1	hypothetical protein			CUR178_05409	5922		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	147629	153550	+	KAG5478830.1			hypothetical protein			CUR178_05409	5922	1973	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	155819	159784	+							CUR178_05410	3966		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	155819	159784	+			KAG5478831.1	hypothetical protein			CUR178_05410	3906		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	155819	159784	+	KAG5478831.1			hypothetical protein			CUR178_05410	3906	1301	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	160277	160636	+							CUR178_05411	360		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	160277	160636	+			KAG5478832.1	hypothetical protein			CUR178_05411	360		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	160277	160636	+	KAG5478832.1			hypothetical protein			CUR178_05411	360	119	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	162118	163344	+							CUR178_05412	1227		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	162118	163344	+			KAG5478833.1	hypothetical protein			CUR178_05412	1227		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	162118	163344	+	KAG5478833.1			hypothetical protein			CUR178_05412	1227	408	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	165398	166351	+							CUR178_05413	954		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	165398	166351	+			KAG5478834.1	hypothetical protein			CUR178_05413	954		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	165398	166351	+	KAG5478834.1			hypothetical protein			CUR178_05413	954	317	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	169701	173012	+							CUR178_05414	3312		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	169701	173012	+			KAG5478835.1	hypothetical protein			CUR178_05414	3312		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	169701	173012	+	KAG5478835.1			hypothetical protein			CUR178_05414	3312	1103	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	177243	178286	+							CUR178_05416	1044		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	177243	178286	+			KAG5478836.1	hypothetical protein			CUR178_05416	1044		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	177243	178286	+	KAG5478836.1			hypothetical protein			CUR178_05416	1044	347	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	179283	183551	+							CUR178_05417	4269		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	179283	183551	+			KAG5478837.1	hypothetical protein			CUR178_05417	4269		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	179283	183551	+	KAG5478837.1			hypothetical protein			CUR178_05417	4269	1422	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	184109	184705	+							CUR178_05418	597		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	184109	184705	+			KAG5478838.1	hypothetical protein			CUR178_05418	597		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	184109	184705	+	KAG5478838.1			hypothetical protein			CUR178_05418	597	198	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	186080	187096	+							CUR178_05419	1017		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	186080	187096	+			KAG5478839.1	hypothetical protein			CUR178_05419	1017		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	186080	187096	+	KAG5478839.1			hypothetical protein			CUR178_05419	1017	338	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	188101	188955	+							CUR178_05420	855		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	188101	188955	+			KAG5478840.1	hypothetical protein			CUR178_05420	855		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	188101	188955	+	KAG5478840.1			hypothetical protein			CUR178_05420	855	284	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	189830	190126	+							CUR178_05421	297		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	189830	190126	+			KAG5478841.1	hypothetical protein			CUR178_05421	297		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	189830	190126	+	KAG5478841.1			hypothetical protein			CUR178_05421	297	98	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	191644	192717	+							CUR178_05422	1074		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	191644	192717	+			KAG5478842.1	hypothetical protein			CUR178_05422	1074		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	191644	192717	+	KAG5478842.1			hypothetical protein			CUR178_05422	1074	357	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	193804	194661	+							CUR178_05423	858		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	193804	194661	+			KAG5478843.1	hypothetical protein			CUR178_05423	858		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	193804	194661	+	KAG5478843.1			hypothetical protein			CUR178_05423	858	285	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	195765	197858	+							CUR178_05424	2094		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	195765	197858	+			KAG5478844.1	hypothetical protein			CUR178_05424	2094		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	195765	197858	+	KAG5478844.1			hypothetical protein			CUR178_05424	2094	697	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	199457	200374	+							CUR178_05425	918		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	199457	200374	+			KAG5478845.1	hypothetical protein			CUR178_05425	918		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	199457	200374	+	KAG5478845.1			hypothetical protein			CUR178_05425	918	305	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	201338	204532	+							CUR178_05426	3195		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	201338	204532	+			KAG5478846.1	hypothetical protein			CUR178_05426	3195		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	201338	204532	+	KAG5478846.1			hypothetical protein			CUR178_05426	3195	1064	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	208417	211020	+							CUR178_05427	2604		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	208417	211020	+			KAG5478847.1	hypothetical protein			CUR178_05427	2604		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	208417	211020	+	KAG5478847.1			hypothetical protein			CUR178_05427	2604	867	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	212063	213451	+							CUR178_05428	1389		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	212063	213451	+			KAG5478848.1	hypothetical protein			CUR178_05428	1389		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	212063	213451	+	KAG5478848.1			hypothetical protein			CUR178_05428	1389	462	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	214777	215457	+							CUR178_05429	681		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	214777	215457	+			KAG5478849.1	hypothetical protein			CUR178_05429	681		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	214777	215457	+	KAG5478849.1			hypothetical protein			CUR178_05429	681	226	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	216580	217959	+							CUR178_05430	1380		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	216580	217959	+			KAG5478850.1	hypothetical protein			CUR178_05430	1311		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	216580	217959	+	KAG5478850.1			hypothetical protein			CUR178_05430	1311	436	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	218756	220609	+							CUR178_05431	1854		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	218756	220609	+			KAG5478851.1	hypothetical protein			CUR178_05431	1854		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	218756	220609	+	KAG5478851.1			hypothetical protein			CUR178_05431	1854	617	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	221191	222972	+							CUR178_05432	1782		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	221191	222972	+			KAG5478852.1	hypothetical protein			CUR178_05432	1782		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	221191	222972	+	KAG5478852.1			hypothetical protein			CUR178_05432	1782	593	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	226515	236144	-							CUR178_05433	9630		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	226515	236144	-			KAG5478853.1	hypothetical protein			CUR178_05433	9630		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	226515	236144	-	KAG5478853.1			hypothetical protein			CUR178_05433	9630	3209	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	239553	240026	-							CUR178_05434	474		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	239553	240026	-			KAG5478854.1	hypothetical protein			CUR178_05434	474		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	239553	240026	-	KAG5478854.1			hypothetical protein			CUR178_05434	474	157	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	240555	241697	-							CUR178_05435	1143		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	240555	241697	-			KAG5478855.1	hypothetical protein			CUR178_05435	1143		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	240555	241697	-	KAG5478855.1			hypothetical protein			CUR178_05435	1143	380	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	244162	244350	-							CUR178_05436	189		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	244162	244350	-			KAG5478856.1	hypothetical protein			CUR178_05436	189		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	244162	244350	-	KAG5478856.1			hypothetical protein			CUR178_05436	189	62	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	245719	246054	-							CUR178_05437	336		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	245719	246054	-			KAG5478857.1	hypothetical protein			CUR178_05437	336		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	245719	246054	-	KAG5478857.1			hypothetical protein			CUR178_05437	336	111	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	249787	250473	-							CUR178_05438	687		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	249787	250473	-			KAG5478858.1	hypothetical protein			CUR178_05438	687		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	249787	250473	-	KAG5478858.1			hypothetical protein			CUR178_05438	687	228	
