# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	835182	836855	-							LPMP_272010	1674		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	835182	836855	-			AIN99580.1	hypothetical protein			LPMP_272010	1674		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	835182	836855	-	AIN99580.1			hypothetical protein			LPMP_272010	1674	557	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	838634	840115	-							LPMP_272020	1482		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	838634	840115	-			AIN99581.1	D-lactate dehydrogenase-like protein			LPMP_272020	1482		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	838634	840115	-	AIN99581.1			D-lactate dehydrogenase-like protein			LPMP_272020	1482	493	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	841237	842442	-							LPMP_272030	1206		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	841237	842442	-			AIN99582.1	branched-chain amino acid aminotransferase, putative			LPMP_272030	1206		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	841237	842442	-	AIN99582.1			branched-chain amino acid aminotransferase, putative			LPMP_272030	1206	401	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	843166	843852	-							LPMP_272040	687		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	843166	843852	-			AIN99583.1	hypothetical protein			LPMP_272040	687		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	843166	843852	-	AIN99583.1			hypothetical protein			LPMP_272040	687	228	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	845214	846380	-							LPMP_272050	1167		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	845214	846380	-			AIN99584.1	ribonucleoside-diphosphate reductase small chain, putative			LPMP_272050	1167		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	845214	846380	-	AIN99584.1			ribonucleoside-diphosphate reductase small chain, putative			LPMP_272050	1167	388	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	847339	848493	-							LPMP_272060	1155		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	847339	848493	-			AIN99585.1	hypothetical protein			LPMP_272060	1155		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	847339	848493	-	AIN99585.1			hypothetical protein			LPMP_272060	1155	384	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	849685	851583	-							LPMP_272070	1899		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	849685	851583	-			AIN99586.1	hypothetical protein			LPMP_272070	1899		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	849685	851583	-	AIN99586.1			hypothetical protein			LPMP_272070	1899	632	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	853802	854014	-							LPMP_272080	213		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	853802	854014	-			AIN99587.1	hypothetical protein			LPMP_272080	213		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	853802	854014	-	AIN99587.1			hypothetical protein			LPMP_272080	213	70	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	855543	855989	-							LPMP_272090	447		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	855543	855989	-			AIN99588.1	hypothetical protein			LPMP_272090	447		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	855543	855989	-	AIN99588.1			hypothetical protein			LPMP_272090	447	148	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	857381	858604	-							LPMP_272100	1224		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	857381	858604	-			AIN99589.1	RNA-binding protein, putative			LPMP_272100	1224		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	857381	858604	-	AIN99589.1			RNA-binding protein, putative			LPMP_272100	1224	407	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	861031	863568	-							LPMP_272110	2538		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	861031	863568	-			AIN99590.1	lipase, putative			LPMP_272110	2538		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	861031	863568	-	AIN99590.1			lipase, putative			LPMP_272110	2538	845	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	866963	867976	-							LPMP_272120	1014		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	866963	867976	-			AIN99591.1	hypothetical protein			LPMP_272120	1014		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	866963	867976	-	AIN99591.1			hypothetical protein			LPMP_272120	1014	337	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	869783	874819	-							LPMP_272130	5037		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	869783	874819	-			AIN99592.1	hypothetical protein			LPMP_272130	5037		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	869783	874819	-	AIN99592.1			hypothetical protein			LPMP_272130	5037	1678	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	881599	884205	-							LPMP_272140	2607		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	881599	884205	-			AIN99593.1	hypothetical protein			LPMP_272140	2607		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	881599	884205	-	AIN99593.1			hypothetical protein			LPMP_272140	2607	868	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	886881	887042	-							LPMP_272150	162		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	886881	887042	-			AIN99594.1	hypothetical protein			LPMP_272150	162		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	886881	887042	-	AIN99594.1			hypothetical protein			LPMP_272150	162	53	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	888553	889683	-							LPMP_272160	1131		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	888553	889683	-			AIN99595.1	hypothetical protein			LPMP_272160	1131		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	888553	889683	-	AIN99595.1			hypothetical protein			LPMP_272160	1131	376	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	891239	896011	-							LPMP_272170	4773		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	891239	896011	-			AIN99596.1	hypothetical protein			LPMP_272170	4773		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	891239	896011	-	AIN99596.1			hypothetical protein			LPMP_272170	4773	1590	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	897114	897977	-							LPMP_272180	864		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	897114	897977	-			AIN99597.1	hypothetical protein			LPMP_272180	864		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	897114	897977	-	AIN99597.1			hypothetical protein			LPMP_272180	864	287	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	899561	900049	-							LPMP_272190	489		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	899561	900049	-			AIN99598.1	vitamin K epoxide reductase, putative			LPMP_272190	489		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	899561	900049	-	AIN99598.1			vitamin K epoxide reductase, putative			LPMP_272190	489	162	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	900539	901264	-							LPMP_272200	726		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	900539	901264	-			AIN99599.1	hypothetical protein			LPMP_272200	726		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	900539	901264	-	AIN99599.1			hypothetical protein			LPMP_272200	726	241	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	903496	904563	-							LPMP_272210	1068		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	903496	904563	-			AIN99600.1	dual specificity protein phosphatase, putative			LPMP_272210	1068		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	903496	904563	-	AIN99600.1			dual specificity protein phosphatase, putative			LPMP_272210	1068	355	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	905964	907001	-							LPMP_272220	1038		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	905964	907001	-			AIN99601.1	ribosomal protein L11, putative			LPMP_272220	1038		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	905964	907001	-	AIN99601.1			ribosomal protein L11, putative			LPMP_272220	1038	345	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	908216	914659	-							LPMP_272230	6444		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	908216	914659	-			AIN99602.1	hypothetical protein			LPMP_272230	6444		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	908216	914659	-	AIN99602.1			hypothetical protein			LPMP_272230	6444	2147	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	917395	918879	-							LPMP_272240	1485		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	917395	918879	-			AIN99603.1	hypothetical protein			LPMP_272240	1485		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	917395	918879	-	AIN99603.1			hypothetical protein			LPMP_272240	1485	494	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	920703	921443	-							LPMP_272250	741		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	920703	921443	-			AIN99604.1	ribosomal biogenesis methyltransferase, putative			LPMP_272250	741		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	920703	921443	-	AIN99604.1			ribosomal biogenesis methyltransferase, putative			LPMP_272250	741	246	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	922471	925905	-							LPMP_272260	3435		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	922471	925905	-			AIN99605.1	hypothetical protein			LPMP_272260	3435		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	922471	925905	-	AIN99605.1			hypothetical protein			LPMP_272260	3435	1144	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	927845	929854	-							LPMP_272270	2010		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	927845	929854	-			AIN99606.1	hypothetical protein			LPMP_272270	2010		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	927845	929854	-	AIN99606.1			hypothetical protein			LPMP_272270	2010	669	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	931496	931888	-							LPMP_272280	393		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	931496	931888	-			AIN99607.1	hypothetical protein			LPMP_272280	393		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	931496	931888	-	AIN99607.1			hypothetical protein			LPMP_272280	393	130	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	935262	937421	-							LPMP_272290	2160		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	935262	937421	-			AIN99608.1	acyl-CoA oxidase, putative			LPMP_272290	2160		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	935262	937421	-	AIN99608.1			acyl-CoA oxidase, putative			LPMP_272290	2160	719	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	938943	941024	-							LPMP_272300	2082		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	938943	941024	-			AIN99609.1	transcription elongation regulator-like protein			LPMP_272300	2082		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	938943	941024	-	AIN99609.1			transcription elongation regulator-like protein			LPMP_272300	2082	693	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	941824	942132	-							LPMP_272310	309		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	941824	942132	-			AIN99610.1	hypothetical protein			LPMP_272310	309		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	941824	942132	-	AIN99610.1			hypothetical protein			LPMP_272310	309	102	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	942952	943695	-							LPMP_272320	744		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	942952	943695	-			AIN99611.1	hypothetical protein			LPMP_272320	744		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	942952	943695	-	AIN99611.1			hypothetical protein			LPMP_272320	744	247	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	944565	945509	-							LPMP_272330	945		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	944565	945509	-			AIN99612.1	protein phosphatase-like protein			LPMP_272330	945		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	944565	945509	-	AIN99612.1			protein phosphatase-like protein			LPMP_272330	945	314	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	946088	947266	-							LPMP_272340	1179		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	946088	947266	-			AIN99613.1	GTP binding protein, putative			LPMP_272340	1179		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	946088	947266	-	AIN99613.1			GTP binding protein, putative			LPMP_272340	1179	392	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	947642	948121	-							LPMP_272350	480		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	947642	948121	-			AIN99614.1	hypothetical protein			LPMP_272350	480		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	947642	948121	-	AIN99614.1			hypothetical protein			LPMP_272350	480	159	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	948433	949683	-							LPMP_272360	1251		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	948433	949683	-			AIN99615.1	hypothetical protein			LPMP_272360	1251		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	948433	949683	-	AIN99615.1			hypothetical protein			LPMP_272360	1251	416	
gene	rRNA	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	964984	967188	+							LPMP_27rRNA1	2205		
rRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	964984	967188	+				18S ribosomal RNA			LPMP_27rRNA1	2205		
gene	rRNA	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	967335	967574	+							LPMP_27rRNA2	240		
rRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	967335	967574	+				5.8S ribosomal RNA			LPMP_27rRNA2	240		
gene	rRNA	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	968098	969877	+							LPMP_27rRNA3	1780		
rRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	968098	969877	+				28S ribosomal RNA (LSU-alpha)			LPMP_27rRNA3	1780		
gene	rRNA	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	969959	970144	+							LPMP_27rRNA4	186		
rRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	969959	970144	+				28S ribosomal RNA (LSU-gamma)			LPMP_27rRNA4	186		
gene	rRNA	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	970301	971825	+							LPMP_27rRNA5	1525		
rRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	970301	971825	+				28S ribosomal RNA (LSU-beta)			LPMP_27rRNA5	1525		
gene	rRNA	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	971878	972038	+							LPMP_27rRNA6	161		
rRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	971878	972038	+				28S ribosomal RNA (LSU-delta)			LPMP_27rRNA6	161		
gene	rRNA	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	972534	972606	+							LPMP_27rRNA7	73		
rRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	972534	972606	+				28S ribosomal RNA (LSU-zeta)			LPMP_27rRNA7	73		
gene	rRNA	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	972834	972960	+							LPMP_27rRNA8	127		
rRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	972834	972960	+				28S ribosomal RNA (LSU-epsilon)			LPMP_27rRNA8	127		
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	975385	976854	+							LPMP_272370	1470		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	975385	976854	+			AIN99616.1	sucrose hydrolase-like protein			LPMP_272370	1470		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	975385	976854	+	AIN99616.1			sucrose hydrolase-like protein			LPMP_272370	1470	489	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	981294	981635	+							LPMP_272380	342		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	981294	981635	+			AIN99617.1	hypothetical protein			LPMP_272380	342		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	981294	981635	+	AIN99617.1			hypothetical protein			LPMP_272380	342	113	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	27	CP009396.1	982309	983772	+							LPMP_272390	1464		partial
